233;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;1;[36];150;500;0.04207494412623228;0.03300117714811028;0.9579250558737678
234;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;1;[36];250;1000;0.030895676627976012;0.027316992725783987;0.969104323372024
235;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;1;[36];250;500;0.05653054718064861;0.047347930292406214;0.9434694528193514
236;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[18, 12];50;1000;0.032400011753857316;0.02533808737914215;0.9675999882461427
237;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[18, 12];50;500;0.03440311464320759;0.025773690189820165;0.9655968853567924
238;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[18, 12];150;1000;0.036973637470234605;0.02011979273007302;0.9630263625297654
239;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[18, 12];150;500;0.0376580874818236;0.033327314960372445;0.9623419125181764
240;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[18, 12];250;1000;0.03295644412907555;0.03153883633864174;0.9670435558709245
241;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[18, 12];250;500;0.04249488711978217;0.03598634651575045;0.9575051128802178
242;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[36, 24];50;1000;0.03675795133071429;0.016531873889726458;0.9632420486692858
243;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[36, 24];50;500;0.03499436579073285;0.026711435166794355;0.9650056342092671
244;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[36, 24];150;1000;0.03032598384142457;0.027376101037106845;0.9696740161585754
245;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[36, 24];150;500;0.040311714278293276;0.0360532041601721;0.9596882857217067
246;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[36, 24];250;1000;0.04763552355097701;0.039870793113941566;0.952364476449023
247;I_m-U_b-T_2-delta_time-runtime-dV-dV2-dV3-C;2;[36, 24];250;500;0.035419440374545724;0.02857505974078548;0.9645805596254543
248;I_m-U_b-delta_time;1;[18];50;1000;0.46716870104695124;0.2548755468956344;0.5328312989530488
249;I_m-U_b-delta_time;1;[18];50;500;0.4432653955219118;0.24800008379340446;0.5567346044780882
250;I_m-U_b-delta_time;1;[18];150;1000;0.45240696445593515;0.25009023898406396;0.5475930355440648
251;I_m-U_b-delta_time;1;[18];150;500;0.4243468739568129;0.24376617825937194;0.5756531260431871
252;I_m-U_b-delta_time;1;[18];250;1000;0.45890188778221264;0.24820325673582597;0.5410981122177874
253;I_m-U_b-delta_time;1;[18];250;500;0.4500944096235919;0.24768094886396771;0.5499055903764081
254;I_m-U_b-delta_time;1;[36];50;1000;0.36567494373307835;0.23874222213398263;0.6343250562669216
255;I_m-U_b-delta_time;1;[36];50;500;0.45202207344723827;0.2503833934391464;0.5479779265527618
256;I_m-U_b-delta_time;1;[36];150;1000;0.4589705662487114;0.2509088979834389;0.5410294337512886
257;I_m-U_b-delta_time;1;[36];150;500;0.4214138249029594;0.24275679050103677;0.5785861750970406
258;I_m-U_b-delta_time;1;[36];250;1000;0.4548075796794386;0.24596368471793523;0.5451924203205614
259;I_m-U_b-delta_time;1;[36];250;500;0.4300721500875595;0.2337932106740881;0.5699278499124405
260;I_m-U_b-delta_time;2;[18, 12];50;1000;0.46650773983689414;0.25479588454574253;0.5334922601631058
261;I_m-U_b-delta_time;2;[18, 12];50;500;0.4521207809722348;0.24746881048416586;0.5478792190277653
262;I_m-U_b-delta_time;2;[18, 12];150;1000;0.46627302262941356;0.25401764067302024;0.5337269773705864
263;I_m-U_b-delta_time;2;[18, 12];150;500;0.4494605420597707;0.24633344963965467;0.5505394579402293
264;I_m-U_b-delta_time;2;[18, 12];250;1000;0.4385479956590953;0.251752294447843;0.5614520043409047
